ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-05-03,1466.0440719728815,-1846.6219222515358,3827.622485362895,1466.0440719728815,1466.0440719728815,-550.6797830479037,-550.6797830479037,-550.6797830479037,21.485158004081363,21.485158004081363,21.485158004081363,-572.164941051985,-572.164941051985,-572.164941051985,0.0,0.0,0.0,915.3642889249778
2014-05-04,1466.1614922455783,-1745.2233135183046,3789.674474155519,1466.1614922455783,1466.1614922455783,-381.21781139289396,-381.21781139289396,-381.21781139289396,203.64879672813342,203.64879672813342,203.64879672813342,-584.8666081210273,-584.8666081210273,-584.8666081210273,0.0,0.0,0.0,1084.9436808526843
2014-05-05,1466.2789125182749,-1431.0493451851505,4148.271567843807,1466.2789125182749,1466.2789125182749,-183.44587058393404,-183.44587058393404,-183.44587058393404,411.6104265013196,411.6104265013196,411.6104265013196,-595.0562970852536,-595.0562970852536,-595.0562970852536,0.0,0.0,0.0,1282.8330419343408
2014-05-06,1466.3963327909717,-1970.7364112560167,3372.392754595602,1466.3963327909717,1466.3963327909717,-774.3150936425129,-774.3150936425129,-774.3150936425129,-172.0348848558333,-172.0348848558333,-172.0348848558333,-602.2802087866795,-602.2802087866795,-602.2802087866795,0.0,0.0,0.0,692.0812391484587
2014-05-07,1466.5137530636682,-2624.008914390337,2779.1680674006375,1466.5137530636682,1466.5137530636682,-1646.6186019813001,-1646.6186019813001,-1646.6186019813001,-1040.4661540523455,-1040.4661540523455,-1040.4661540523455,-606.1524479289546,-606.1524479289546,-606.1524479289546,0.0,0.0,0.0,-180.1048489176319
2014-05-08,1466.631173336365,-1552.0415481931682,3573.7859697889066,1466.631173336365,1466.631173336365,-450.33092038086164,-450.33092038086164,-450.33092038086164,156.03583920844272,156.03583920844272,156.03583920844272,-606.3667595893043,-606.3667595893043,-606.3667595893043,0.0,0.0,0.0,1016.3002529555033
2014-05-09,1466.7485936090616,-1468.7957802347225,3938.6230389493444,1466.7485936090616,1466.7485936090616,-182.98502595337084,-182.98502595337084,-182.98502595337084,419.72081846468075,419.72081846468075,419.72081846468075,-602.7058444180516,-602.7058444180516,-602.7058444180516,0.0,0.0,0.0,1283.7635676556906
2014-05-10,1466.8660138817581,-1820.7806751796472,3697.23076943294,1466.8660138817581,1466.8660138817581,-573.5628723669566,-573.5628723669566,-573.5628723669566,21.485158002378427,21.485158002378427,21.485158002378427,-595.048030369335,-595.048030369335,-595.048030369335,0.0,0.0,0.0,893.3031415148015
2014-05-11,1466.983434154455,-1730.2294305758012,3918.81710887804,1466.983434154455,1466.983434154455,-379.72236091646255,-379.72236091646255,-379.72236091646255,203.64879672883063,203.64879672883063,203.64879672883063,-583.3711576452932,-583.3711576452932,-583.3711576452932,0.0,0.0,0.0,1087.2610732379924
2014-05-12,1467.1008544271515,-1293.8992205925485,3895.7323162309717,1467.1008544271515,1467.1008544271515,-156.1431883161767,-156.1431883161767,-156.1431883161767,411.6104265009665,411.6104265009665,411.6104265009665,-567.7536148171432,-567.7536148171432,-567.7536148171432,0.0,0.0,0.0,1310.9576661109747
2014-05-13,1467.2182746998483,-1816.2058404867416,3324.5528355779534,1467.2182746998483,1467.2182746998483,-720.4074303358917,-720.4074303358917,-720.4074303358917,-172.03488485197514,-172.03488485197514,-172.03488485197514,-548.3725454839167,-548.3725454839167,-548.3725454839167,0.0,0.0,0.0,746.8108443639566
2014-05-14,1467.3356949725448,-3134.568345844378,2764.918263636715,1467.3356949725448,1467.3356949725448,-1565.9654780974874,-1565.9654780974874,-1565.9654780974874,-1040.466154052777,-1040.466154052777,-1040.466154052777,-525.4993240447104,-525.4993240447104,-525.4993240447104,0.0,0.0,0.0,-98.6297831249426
2014-05-16,1467.5705355179382,-1242.1460784369926,4421.887538413249,1467.5705355179382,1467.5705355179382,-51.067452286441174,-51.067452286441174,-51.067452286441174,419.7208184637702,419.7208184637702,419.7208184637702,-470.7882707502114,-470.7882707502114,-470.7882707502114,0.0,0.0,0.0,1416.503083231497
2014-05-17,1467.687955790635,-1582.9729653679567,3643.943370600409,1467.687955790635,1467.687955790635,-418.40417278402947,-418.40417278402947,-418.40417278402947,21.485158002975094,21.485158002975094,21.485158002975094,-439.8893307870046,-439.8893307870046,-439.8893307870046,0.0,0.0,0.0,1049.2837830066055
2014-05-18,1467.8053760633313,-1564.1148054555997,4086.505384427207,1467.8053760633313,1467.8053760633313,-203.7027436282136,-203.7027436282136,-203.7027436282136,203.64879672952796,203.64879672952796,203.64879672952796,-407.35154035774156,-407.35154035774156,-407.35154035774156,0.0,0.0,0.0,1264.1026324351178
2014-05-19,1467.9227963360281,-1408.945347612433,4260.299457041146,1467.9227963360281,1467.9227963360281,37.84071110656367,37.84071110656367,37.84071110656367,411.6104265019038,411.6104265019038,411.6104265019038,-373.76971539534014,-373.76971539534014,-373.76971539534014,0.0,0.0,0.0,1505.7635074425918
2014-05-20,1468.0402166087247,-1711.867335197531,3582.092892500272,1468.0402166087247,1468.0402166087247,-511.7972976843646,-511.7972976843646,-511.7972976843646,-172.03488485271274,-172.03488485271274,-172.03488485271274,-339.76241283165183,-339.76241283165183,-339.76241283165183,0.0,0.0,0.0,956.2429189243601
2014-05-21,1468.1576368814212,-2710.752647983592,2810.5201248594817,1468.1576368814212,1468.1576368814212,-1346.4224823670838,-1346.4224823670838,-1346.4224823670838,-1040.466154052463,-1040.466154052463,-1040.466154052463,-305.95632831462086,-305.95632831462086,-305.95632831462086,0.0,0.0,0.0,121.73515451433741
2014-05-22,1468.275057154118,-1291.9261878687964,4217.781471038844,1468.275057154118,1468.275057154118,-116.93487885904356,-116.93487885904356,-116.93487885904356,156.0358392097803,156.0358392097803,156.0358392097803,-272.97071806882377,-272.97071806882377,-272.97071806882377,0.0,0.0,0.0,1351.3401782950746
2014-05-23,1468.3924774268146,-1006.9564786705766,4296.458501962411,1468.3924774268146,1468.3924774268146,178.3185456569425,178.3185456569425,178.3185456569425,419.7208184638202,419.7208184638202,419.7208184638202,-241.40227280687776,-241.40227280687776,-241.40227280687776,0.0,0.0,0.0,1646.711023083757
2014-05-24,1468.5098976995114,-1528.9004228073445,4042.9755234009476,1468.5098976995114,1468.5098976995114,-190.3256918843348,-190.3256918843348,-190.3256918843348,21.485158004374124,21.485158004374124,21.485158004374124,-211.81084988870896,-211.81084988870896,-211.81084988870896,0.0,0.0,0.0,1278.1842058151765
2014-05-25,1468.627317972208,-1142.3721108164814,4318.217800278163,1468.627317972208,1468.627317972208,18.942359575506668,18.942359575506668,18.942359575506668,203.6487967278904,203.6487967278904,203.6487967278904,-184.70643715238373,-184.70643715238373,-184.70643715238373,0.0,0.0,0.0,1487.5696775477147
2014-05-26,1468.7447382449047,-1120.5633490127686,4507.935258783264,1468.7447382449047,1468.7447382449047,251.0727473084283,251.0727473084283,251.0727473084283,411.61042650155076,411.61042650155076,411.61042650155076,-160.53767919312256,-160.53767919312256,-160.53767919312256,0.0,0.0,0.0,1719.817485553333
2014-05-27,1468.8621585176013,-1357.8518882674969,3833.349069536744,1468.8621585176013,1468.8621585176013,-311.7171305984885,-311.7171305984885,-311.7171305984885,-172.0348848538757,-172.0348848538757,-172.0348848538757,-139.6822457446128,-139.6822457446128,-139.6822457446128,0.0,0.0,0.0,1157.1450279191129
2014-05-28,1468.9795787902979,-2471.8407491322237,2928.061687712782,1468.9795787902979,1468.9795787902979,-1162.9054179166287,-1162.9054179166287,-1162.9054179166287,-1040.4661540523216,-1040.4661540523216,-1040.4661540523216,-122.43926386430697,-122.43926386430697,-122.43926386430697,0.0,0.0,0.0,306.07416087366914
2014-05-30,1469.2144193356912,-831.3088791820293,4596.706671965232,1469.2144193356912,1469.2144193356912,320.1561254057946,320.1561254057946,320.1561254057946,419.72081846479904,419.72081846479904,419.72081846479904,-99.56469305900437,-99.56469305900437,-99.56469305900437,0.0,0.0,0.0,1789.370544741486
2014-05-31,1469.331839608388,-1296.3881492012988,4171.92629260898,1469.331839608388,1469.331839608388,-72.61698030653177,-72.61698030653177,-72.61698030653177,21.485158003820974,21.485158003820974,21.485158003820974,-94.10213831035276,-94.10213831035276,-94.10213831035276,0.0,0.0,0.0,1396.7148593018562
2014-06-01,1469.4492598810843,-1223.6512136194715,4240.251399564388,1469.4492598810843,1469.4492598810843,111.05777317560249,111.05777317560249,111.05777317560249,203.64879672969906,203.64879672969906,203.64879672969906,-92.5910235540966,-92.5910235540966,-92.5910235540966,0.0,0.0,0.0,1580.5070330566869
2014-06-02,1469.5666801537814,-933.3879686446004,4504.49160004371,1469.5666801537814,1469.5666801537814,316.7065563526711,316.7065563526711,316.7065563526711,411.6104265011977,411.6104265011977,411.6104265011977,-94.90387014852665,-94.90387014852665,-94.90387014852665,0.0,0.0,0.0,1786.2732365064526
2014-06-03,1469.684099204667,-1556.7802087592586,3905.179276575,1469.684099204667,1469.684099204667,-272.8717251252098,-272.8717251252098,-272.8717251252098,-172.03488485418816,-172.03488485418816,-172.03488485418816,-100.83684027102166,-100.83684027102166,-100.83684027102166,0.0,0.0,0.0,1196.8123740794572
2014-06-04,1469.8015182555532,-2498.6795934601655,2989.493746758734,1469.8015182555532,1469.8015182555532,-1150.583538628674,-1150.583538628674,-1150.583538628674,-1040.4661540527532,-1040.4661540527532,-1040.4661540527532,-110.11738457592098,-110.11738457592098,-110.11738457592098,0.0,0.0,0.0,319.21797962687924
2014-06-06,1470.036356357325,-1162.8149138310428,4489.519178169048,1470.036356357325,1470.036356357325,282.37694154813846,282.37694154813846,282.37694154813846,419.720818464849,419.720818464849,419.720818464849,-137.34387691671057,-137.34387691671057,-137.34387691671057,0.0,0.0,0.0,1752.4132979054634
2014-06-07,1470.153775408211,-1397.9847099432677,4186.829673772157,1470.153775408211,1470.153775408211,-133.0047125489979,-133.0047125489979,-133.0047125489979,21.485158004417702,21.485158004417702,21.485158004417702,-154.48987055341559,-154.48987055341559,-154.48987055341559,0.0,0.0,0.0,1337.149062859213
2014-06-08,1470.271194459097,-1175.8016047338062,4145.944221833034,1470.271194459097,1470.271194459097,30.241948771137594,30.241948771137594,30.241948771137594,203.64879672928507,203.64879672928507,203.64879672928507,-173.40684795814744,-173.40684795814744,-173.40684795814744,0.0,0.0,0.0,1500.5131432302346
2014-06-09,1470.3886135099829,-1296.7327090783597,4384.4196674067,1470.3886135099829,1470.3886135099829,217.97376366397464,217.97376366397464,217.97376366397464,411.6104265008674,411.6104265008674,411.6104265008674,-193.63666283689273,-193.63666283689273,-193.63666283689273,0.0,0.0,0.0,1688.3623771739576
2014-06-10,1470.5060325608688,-1830.6322951974807,3930.6289196916728,1470.5060325608688,1470.5060325608688,-386.7545326334893,-386.7545326334893,-386.7545326334893,-172.03488485305314,-172.03488485305314,-172.03488485305314,-214.71964778043616,-214.71964778043616,-214.71964778043616,0.0,0.0,0.0,1083.7514999273794
2014-06-13,1470.8582897135266,-992.1157377132369,4442.457629058376,1470.8582897135266,1470.8582897135266,141.0148281536561,141.0148281536561,141.0148281536561,419.72081846489914,419.72081846489914,419.72081846489914,-278.70599031124294,-278.70599031124294,-278.70599031124294,0.0,0.0,0.0,1611.8731178671826
2014-06-14,1470.9757087644125,-1502.8730290511642,3870.1165212921173,1470.9757087644125,1470.9757087644125,-277.477210010309,-277.477210010309,-277.477210010309,21.485158002714766,21.485158002714766,21.485158002714766,-298.9623680130238,-298.9623680130238,-298.9623680130238,0.0,0.0,0.0,1193.4984987541034
2014-06-15,1471.0931278152984,-1415.8387972894154,4347.115861780667,1471.0931278152984,1471.0931278152984,-114.47534432940465,-114.47534432940465,-114.47534432940465,203.6487967276475,203.6487967276475,203.6487967276475,-318.12414105705216,-318.12414105705216,-318.12414105705216,0.0,0.0,0.0,1356.6177834858938
2014-06-16,1471.2105468661844,-1128.1938047401297,4287.964189804095,1471.2105468661844,1471.2105468661844,75.6802121223018,75.6802121223018,75.6802121223018,411.61042650136704,411.61042650136704,411.61042650136704,-335.9302143790652,-335.9302143790652,-335.9302143790652,0.0,0.0,0.0,1546.8907589884861
2014-06-17,1471.3279659170705,-1695.6696858348193,3734.435456001683,1471.3279659170705,1471.3279659170705,-524.2095869631672,-524.2095869631672,-524.2095869631672,-172.0348848537908,-172.0348848537908,-172.0348848537908,-352.17470210937637,-352.17470210937637,-352.17470210937637,0.0,0.0,0.0,947.1183789539033
2014-06-18,1471.4453849679562,-2572.423407716127,2846.564078076571,1471.4453849679562,1471.4453849679562,-1407.1749707188744,-1407.1749707188744,-1407.1749707188744,-1040.4661540523841,-1040.4661540523841,-1040.4661540523841,-366.7088166664902,-366.7088166664902,-366.7088166664902,0.0,0.0,0.0,64.2704142490818
2014-06-20,1471.6802230697283,-1251.8374345851585,4384.576042696339,1471.6802230697283,1471.6802230697283,29.385387996732533,29.385387996732533,29.385387996732533,419.7208184654134,419.7208184654134,419.7208184654134,-390.33543046868095,-390.33543046868095,-390.33543046868095,0.0,0.0,0.0,1501.0656110664609
2014-06-21,1471.797642120614,-1647.2979784782199,3831.0046059969914,1471.797642120614,1471.797642120614,-377.9236626631689,-377.9236626631689,-377.9236626631689,21.48515800411381,21.48515800411381,21.48515800411381,-399.40882066728267,-399.40882066728267,-399.40882066728267,0.0,0.0,0.0,1093.873979457445
2014-06-22,1471.9150611715,-1353.3614202549008,3820.73739911594,1471.9150611715,1471.9150611715,-203.07720221226583,-203.07720221226583,-203.07720221226583,203.6487967283448,203.6487967283448,203.6487967283448,-406.7259989406107,-406.7259989406107,-406.7259989406107,0.0,0.0,0.0,1268.8378589592342
2014-06-23,1472.032480222386,-1129.186488051764,4311.142578121141,1472.032480222386,1472.032480222386,-0.7837116336160216,-0.7837116336160216,-0.7837116336160216,411.610426501014,411.610426501014,411.610426501014,-412.39413813463005,-412.39413813463005,-412.39413813463005,0.0,0.0,0.0,1471.24876858877
2014-06-24,1472.1498992732718,-2026.4732602261774,3529.3888335885827,1472.1498992732718,1472.1498992732718,-588.5909443558901,-588.5909443558901,-588.5909443558901,-172.03488485452857,-172.03488485452857,-172.03488485452857,-416.55605950136146,-416.55605950136146,-416.55605950136146,0.0,0.0,0.0,883.5589549173817
2014-06-25,1472.267318324158,-2816.0824492827087,2679.5827128040723,1472.267318324158,1472.267318324158,-1459.848949873107,-1459.848949873107,-1459.848949873107,-1040.46615405207,-1040.46615405207,-1040.46615405207,-419.38279582103706,-419.38279582103706,-419.38279582103706,0.0,0.0,0.0,12.418368451051037
2014-06-27,1472.5021564259296,-1280.4640713872684,4210.0616212395025,1472.5021564259296,1472.5021564259296,-2.0874723558620194,-2.0874723558620194,-2.0874723558620194,419.720818464503,419.720818464503,419.720818464503,-421.808290820365,-421.808290820365,-421.808290820365,0.0,0.0,0.0,1470.4146840700676
2014-06-28,1472.6195754768157,-1435.2843846904334,3739.3357125703237,1472.6195754768157,1472.6195754768157,-400.3331853935059,-400.3331853935059,-400.3331853935059,21.48515800356067,21.48515800356067,21.48515800356067,-421.81834339706666,-421.81834339706666,-421.81834339706666,0.0,0.0,0.0,1072.28639008331
2014-06-29,1472.7369945277017,-1566.924824169739,4113.84940371843,1472.7369945277017,1472.7369945277017,-217.6512870479438,-217.6512870479438,-217.6512870479438,203.64879672793072,203.64879672793072,203.64879672793072,-421.3000837758745,-421.3000837758745,-421.3000837758745,0.0,0.0,0.0,1255.0857074797577
2014-06-30,1472.8544135785874,-1158.6126981247312,4300.608453123165,1472.8544135785874,1472.8544135785874,-8.836698080570315,-8.836698080570315,-8.836698080570315,411.6104265015137,411.6104265015137,411.6104265015137,-420.44712458208403,-420.44712458208403,-420.44712458208403,0.0,0.0,0.0,1464.017715498017
2014-07-01,1472.9718326294735,-1868.609809798795,3808.840084139811,1472.9718326294735,1472.9718326294735,-591.47100040297,-591.47100040297,-591.47100040297,-172.03488485296822,-172.03488485296822,-172.03488485296822,-419.4361155500019,-419.4361155500019,-419.4361155500019,0.0,0.0,0.0,881.5008322265035
2014-07-02,1473.0892516803594,-2723.064415766456,2858.4684069756554,1473.0892516803594,1473.0892516803594,-1458.8875232146186,-1458.8875232146186,-1458.8875232146186,-1040.4661540525015,-1040.4661540525015,-1040.4661540525015,-418.42136916211706,-418.42136916211706,-418.42136916211706,0.0,0.0,0.0,14.20172846574087
2014-07-04,1473.3240897821313,-1158.3425343317679,4231.213541919796,1473.3240897821313,1473.3240897821313,2.858984079085604,2.858984079085604,2.858984079085604,419.720818464553,419.720818464553,419.720818464553,-416.8618343854673,-416.8618343854673,-416.8618343854673,0.0,0.0,0.0,1476.1830738612168
